symbol,interval,group,variant,start,end,bars,cost_mult,cagr,sharpe,maxdd,calmar,bh_cagr,bh_sharpe,bh_maxdd,excess_cagr,cost3_sharpe,n_trades,avg_leverage,max_leverage,pct_time_in_market,oos_start,oos_cagr,oos_sharpe,oos_maxdd,oos_bh_cagr,oos_bh_sharpe,params
XAGUSD,4h,metals_fx,pure_trend,2001-01-02,2023-09-29,36040,1.2,0.03641103640163279,0.2849092946829894,-0.32423694598742747,0.11229761707367135,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.03572919476404279,0.25858764982221094,148,1.2876727892746753,2.3821991449245785,0.26628745837957823,2014-08-25,0.007758084985133973,0.13216178029765602,-0.32423694598742747,0.015076332827338002,0.19031779342509514,"{""bull_overlay"": 0.0, ""rerisk"": false}"
XAGUSD,4h,metals_fx,lower_risk_3pct,2001-01-02,2023-09-29,36040,1.2,0.04058876019467417,0.3372882604931044,-0.5363591228351343,0.0756745964907365,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.031551470971001416,0.3035803209810315,236,0.6651287669485608,1.5857207045419166,0.650527192008879,2014-08-25,-0.017841480727592174,-0.07804185798321364,-0.3726976423907158,0.015076332827338002,0.19031779342509514,"{""risk_pct_per_trade"": 0.03}"
XAGUSD,4h,metals_fx,no_short,2001-01-02,2023-09-29,36040,1.2,0.06278993990173953,0.41744883491822915,-0.4786749633656806,0.13117448103040136,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.00935029126393605,0.3876598769261845,193,0.8153177200646854,2.6428678409031945,0.5653718091009989,2014-08-25,-0.028916428834976582,-0.11741878145607583,-0.41569076206906996,0.015076332827338002,0.19031779342509514,"{""allow_short"": false}"
XAGUSD,4h,metals_fx,no_rerisk,2001-01-02,2023-09-29,36040,1.2,0.04322554484183905,0.30428224000041054,-0.5988202378324338,0.07218450899105172,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.028914686323836536,0.27235699873778296,236,0.8772330072672897,2.3821991449245785,0.650527192008879,2014-08-25,-0.024336227192795934,-0.02980477601381137,-0.47452783159791223,0.015076332827338002,0.19031779342509514,"{""rerisk"": false}"
XAGUSD,4h,metals_fx,small_overlay_025,2001-01-02,2023-09-29,36040,1.2,0.05516899567126843,0.3792294232805457,-0.4021710759784849,0.1371779299071717,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.016971235494407155,0.3471817294791825,236,0.7000562645489606,2.6428678409031945,0.650527192008879,2014-08-25,0.002917138969992017,0.10287717960308333,-0.39212809538539706,0.015076332827338002,0.19031779342509514,"{""bull_overlay"": 0.25}"
XAGUSD,4h,metals_fx,overlay_ema300_plain,2001-01-02,2023-09-29,36040,1.2,0.05933770403444738,0.38366277195651854,-0.47286150054655607,0.12548643517364388,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.012802527131228203,0.35276925106403106,250,0.8096591239482973,2.6428678409031945,0.6729189789123197,2014-08-25,0.006236580417654958,0.12595374490490244,-0.4004494789582008,0.015076332827338002,0.19031779342509514,"{""bull_overlay_ma_type"": ""ema"", ""bull_overlay_vol_mult"": false}"
XAGUSD,4h,metals_fx,faster_40_80,2001-01-02,2023-09-29,36040,1.2,0.0726932705614769,0.4286390372187892,-0.5049981860607744,0.14394758747257871,0.07214023116567558,0.3821682130145949,-0.7583756345177665,0.0005530393958013136,0.39456675846658007,239,0.9179337450896917,2.6428678409031945,0.6723085460599334,2014-08-25,-0.01695311724401316,0.013339913484926238,-0.46734728885008614,0.015076332827338002,0.19031779342509514,"{""long_entry_days"": 40, ""long_exit_days"": 15, ""short_entry_days"": 80, ""short_exit_days"": 40}"
XAGUSD,4h,metals_fx,slower_80_150,2001-01-02,2023-09-29,36040,1.2,0.053355743990257,0.36659513420312756,-0.6642393861095723,0.08032607687231524,0.07214023116567558,0.3821682130145949,-0.7583756345177665,-0.018784487175418585,0.3339953209938267,229,0.7982923149315599,2.2414401161832522,0.6093784683684794,2014-08-25,-0.020528939403680946,-0.0405609146867911,-0.5257179423254276,0.015076332827338002,0.19031779342509514,"{""long_entry_days"": 80, ""long_exit_days"": 30, ""short_entry_days"": 150, ""short_exit_days"": 75}"
EURUSD,4h,fx,headline,2000-05-30,2020-06-30,31713,1.0,0.04325963620810569,0.36912409501245363,-0.54825471184803,0.07890426707376255,0.009383992212553371,0.14449167740398022,-0.35319467865842236,0.03387564399555232,0.3048320406352667,161,1.690211340682988,3.0,0.6103806010153565,2012-06-18,-0.042163356048133815,-0.2784397126143016,-0.54825471184803,-0.014055077129744187,-0.12991690244871268,{}
EURUSD,4h,fx,pure_trend,2000-05-30,2020-06-30,31713,1.0,0.033771546019908394,0.30597136745709996,-0.532843974236642,0.06337980281805734,0.009383992212553371,0.14449167740398022,-0.35319467865842236,0.024387553807355022,0.2473424590959266,122,2.8354539910145182,3.0,0.2888090057705042,2012-06-18,-0.0348527007705598,-0.2227169715889954,-0.532843974236642,-0.014055077129744187,-0.12991690244871268,"{""bull_overlay"": 0.0, ""rerisk"": false}"
